LLAVE,MUNICIPIO,CLAVECCT,NOMBRE,TURNO,PERIODO,TIPO,NIVEL,SUBNIVEL,NIV,SEREDU,SOSADMI,SEXO,TOTAL_DIS,CEGUERA,BAJA VISIÓN,SORDERA,HIPOACUSIA,SORDOCEGUERA,DISCAPACIDAD MOTRIZ,DISCAPACIDAD INTELECTUAL,DISCAPACIDAD PSICOSOCIAL,TRANSTORNO DEL ESPECTRO AUTISTA,DISCAPACIDAD MÚLTIPLE,TRANSTORNO POR DÉFICIT DE ATENCIÓN E HIPERACTIVIDAD,APTITUDES SOBRESALIENTES,OTRAS CONDICIONES,USAER CORRESPONDE
13DPR1256H2,ACTOPAN,13DPR1256H,CENTRO ESCOLAR 1940,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,12,0,0,0,0,0,0,8,0,0,0,2,2,0,USAER 22
13DPR1258F1,SAN SALVADOR,13DPR1258F,ESCUELA PRIMARIA SECCION XV,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,6,0,0,0,0,0,0,6,0,0,0,0,0,0,USAER 45
13DPR1261T1,MINERAL DEL CHICO,13DPR1261T,FRANCISCO I. MADERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,1,0,0,0,0,No Asignada
13DPR1263R1,CUAUTEPEC DE HINOJOSA,13DPR1263R,MELCHOR OCAMPO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPR1267N1,CHAPULHUACAN,13DPR1267N,VEINTE DE NOVIEMBRE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,2,0,0,1,0,0,0,0,0,1,0,0,0,0,No Asignada
13DPR1268M1,ACATLAN,13DPR1268M,ING. BARTOLOME VARGAS LUGO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,17,0,1,0,1,0,0,1,0,1,0,1,9,3,USAER 48
13DPR1274X1,EPAZOYUCAN,13DPR1274X,MARIA MONTESSORI,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No Asignada
13DPR1277U1,ACATLAN,13DPR1277U,EMILIANO ZAPATA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,USAER 48
13DPR1278T1,ACATLAN,13DPR1278T,JOSE MA. MORELOS Y P.,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,1,0,0,0,0,No Asignada
13DPR1285C1,CUAUTEPEC DE HINOJOSA,13DPR1285C,CUAUHTEMOC,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPR1286B1,CUAUTEPEC DE HINOJOSA,13DPR1286B,PRIMERO DE MAYO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,7,0,3,0,0,0,2,0,0,0,0,1,0,1,No Asignada
13DPR1293L1,MINERAL DEL MONTE,13DPR1293L,IGNACIO ALTAMIRANO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,8,0,0,0,0,0,0,5,0,1,0,0,2,0,USAER 52
13DPR1294K1,METZTITLAN,13DPR1294K,JOSE LUGO GUERRERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,3,0,0,0,1,0,0,0,0,0,1,1,0,0,No Asignada
13DPR1295J1,ACTOPAN,13DPR1295J,GRAL. LAZARO CARDENAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPR1296I1,METZTITLAN,13DPR1296I,MARIANO ESCOBEDO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,5,0,0,0,0,0,1,0,0,0,0,2,0,2,No Asignada
13DPR1298G1,AJACUBA,13DPR1298G,LIC. BENITO JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,14,0,7,0,1,0,1,0,0,1,0,1,0,3,No Asignada
13DPR1299F2,PACHUCA DE SOTO,13DPR1299F,IGNACIO ZARAGOZA,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,2,0,0,0,0,0,0,0,0,2,0,0,0,0,No Asignada
13DPR1301D1,MINERAL DEL CHICO,13DPR1301D,CINCO DE MAYO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPR1305Z1,MINERAL DEL CHICO,13DPR1305Z,RAYMUNDO ENRIQUEZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No Asignada
13DPR1306Z2,PACHUCA DE SOTO,13DPR1306Z,LEONARDO DOMINGUEZ PEREZ,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,12,0,1,0,0,0,1,1,0,2,1,0,0,6,USAER 39
13DPR1308X1,EMILIANO ZAPATA,13DPR1308X,MIGUEL HIDALGO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,1,0,0,0,0,0,0,0,No Asignada
13DPR1310L1,FRANCISCO I. MADERO,13DPR1310L,LAZARO CARDENAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,4,0,0,0,0,0,1,1,0,0,0,0,2,0,USAER 9
13DPR1311K1,FRANCISCO I. MADERO,13DPR1311K,RAFAEL RAMIREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,2,0,0,0,0,0,0,2,0,0,0,0,0,0,No Asignada
13DPR1312J1,HUASCA DE OCAMPO,13DPR1312J,EMILIANO ZAPATA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,4,0,0,0,0,0,0,1,0,0,2,1,0,0,No Asignada
13DPR1315G1,TIZAYUCA,13DPR1315G,HEROE DE NACOZARI,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,15,0,0,0,0,0,0,0,0,3,0,5,1,6,USAER 31
13DPR1316F1,ZACUALTIPAN DE ANGELES,13DPR1316F,JOSE MARIA MORELOS Y PAVON,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,0,0,1,0,0,No Asignada
13DPR1320S1,ATLAPEXCO,13DPR1320S,HEROES DE CHAPULTEPEC,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,11,0,0,0,0,0,1,4,0,0,0,0,5,1,USAER 8
13DPR1323P1,EMILIANO ZAPATA,13DPR1323P,BENITO JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,5,0,0,0,0,0,0,0,0,1,0,2,2,0,USAER 34
13DPR1324O1,ELOXOCHITLAN,13DPR1324O,EMILIANO ZAPATA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,6,0,0,0,0,0,0,1,1,0,0,4,0,0,No Asignada
13DPR1330Z1,FRANCISCO I. MADERO,13DPR1330Z,JUSTO SIERRA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,1,0,0,0,0,USAER 9
13DPR1331Y1,FRANCISCO I. MADERO,13DPR1331Y,MIGUEL HIDALGO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,4,0,0,0,0,0,0,4,0,0,0,0,0,0,USAER 9
13DPR1332X1,FRANCISCO I. MADERO,13DPR1332X,IGNACIO ALLENDE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,9,0,0,0,0,0,1,3,0,0,0,1,2,2,USAER 9
13DPR1333W1,FRANCISCO I. MADERO,13DPR1333W,LIC. CARLOS RAMIREZ GUERRERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,2,0,0,0,0,0,0,1,0,0,0,1,0,0,USAER 9
13DPR1335U1,ATOTONILCO DE TULA,13DPR1335U,ALFREDO V. BONFIL,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,1,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPR1336T1,HUEJUTLA DE REYES,13DPR1336T,CAPITAN ANTONIO REYES CABRERA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,19,0,0,1,0,0,0,6,0,1,0,5,6,0,USAER 18
13DPR1338R1,PACHUCA DE SOTO,13DPR1338R,FRANCISCO I. MADERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,18,0,0,0,0,0,0,0,0,0,0,2,11,5,USAER 16
13DPR1339Q1,PACHUCA DE SOTO,13DPR1339Q,CENTRO ESCOLAR HIDALGO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,15,0,0,0,0,0,0,2,0,0,0,4,2,7,USAER 1
13DPR1343C1,HUEJUTLA DE REYES,13DPR1343C,LAZARO CARDENAS DEL RIO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,12,0,0,0,0,0,1,3,0,0,0,3,1,4,USAER 7
13DPR1344B1,FRANCISCO I. MADERO,13DPR1344B,LA REFORMA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,5,0,0,0,0,0,0,5,0,0,0,0,0,0,USAER 9
13DPR1398F1,HUASCA DE OCAMPO,13DPR1398F,TIERRA Y LIBERTAD,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPR1401C1,TIZAYUCA,13DPR1401C,LEYES DE REFORMA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,4,0,0,0,0,0,0,0,0,1,0,0,0,3,USAER 53
13DPR1411J1,CUAUTEPEC DE HINOJOSA,13DPR1411J,PEDRO MARIA ANAYA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPR1418C1,CUAUTEPEC DE HINOJOSA,13DPR1418C,LAURO AGUIRRE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPR1424N1,CUAUTEPEC DE HINOJOSA,13DPR1424N,MATIAS RODRIGUEZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,1,0,0,0,0,0,0,0,No Asignada
13DPR1428J1,ACTOPAN,13DPR1428J,CUAUHTEMOC,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,6,0,1,0,0,0,0,1,0,0,0,0,2,2,No Asignada
13DPR1431X1,PACHUCA DE SOTO,13DPR1431X,MARGARITA MAZA DE JUAREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,13,0,0,0,0,0,0,2,0,1,0,0,4,6,USAER 1
13DPR1432W1,TULA DE ALLENDE,13DPR1432W,ENRIQUE REBSAMEN,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,9,0,0,0,0,0,0,1,0,0,0,1,4,3,USAER 27
13DPR1433V1,ACTOPAN,13DPR1433V,IGNACIO ZARAGOZA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,6,0,0,0,2,0,0,1,0,0,0,2,1,0,USAER 11
13DPR1434U1,TULANCINGO DE BRAVO,13DPR1434U,MANUEL FERNANDO SOTO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,4,0,0,0,0,0,0,1,2,0,0,1,0,0,No Asignada
13DPR1438Q1,ACTOPAN,13DPR1438Q,EFREN REBOLLEDO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,6,0,0,0,0,0,1,0,0,1,0,0,2,2,No Asignada
13DPR1439P1,PROGRESO DE OBREGON,13DPR1439P,30 DE ABRIL,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,3,0,0,0,0,0,0,3,0,0,0,0,0,0,USAER 32
13DPR1440E1,SANTIAGO TULANTEPEC DE LUGO GUERRERO,13DPR1440E,PROFR. RAFAEL RAMIREZ CASTAĂ‘EDA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,2,0,0,0,0,0,1,0,0,0,0,0,0,1,No Asignada
13DPR1441D1,TEZONTEPEC DE ALDAMA,13DPR1441D,JUAN ALDAMA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,2,0,0,0,0,0,0,0,0,1,0,0,0,1,No Asignada
13DPR1443B1,TEPEJI DEL RIO DE OCAMPO,13DPR1443B,JUVENTINO ROSAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,3,0,2,0,0,0,0,0,0,0,0,1,0,0,No Asignada
13DPR1445Z1,TEZONTEPEC DE ALDAMA,13DPR1445Z,RICARDO FLORES MAGON,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,0,0,1,0,0,USAER 42
13DPR1447Y1,TEZONTEPEC DE ALDAMA,13DPR1447Y,GRAL. FELIPE ANGELES,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,3,0,1,0,0,0,0,0,0,1,0,0,0,1,No Asignada
13DPR1448X1,TEZONTEPEC DE ALDAMA,13DPR1448X,GUADALUPE VICTORIA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,3,0,1,1,0,0,1,0,0,0,0,0,0,0,No Asignada
13DPR1449W1,HUEJUTLA DE REYES,13DPR1449W,JOSE VELAZQUEZ VARGAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,9,0,0,0,0,0,0,3,0,0,0,1,4,1,USAER 7
13DPR1450L1,HUEJUTLA DE REYES,13DPR1450L,MIGUEL HIDALGO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,0,0,1,0,0,No Asignada
13DPR1451K1,HUEJUTLA DE REYES,13DPR1451K,NIĂ‘OS HEROES,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,2,0,2,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPR1455G1,LA MISION,13DPR1455G,FRANCISCO GONZALEZ BOCANEGRA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,0,1,0,0,0,USAER 26
13DPR1456F1,LA MISION,13DPR1456F,IGNACIO ZARAGOZA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,3,0,0,0,0,0,0,0,0,0,0,1,2,0,USAER 26
13DPR1457E1,TEPEAPULCO,13DPR1457E,REVOLUCION MEXICANA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,2,0,0,0,0,0,0,1,0,0,0,1,0,0,No Asignada
13DPR1458D1,TEPEJI DEL RIO DE OCAMPO,13DPR1458D,13 DE DICIEMBRE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,13,1,0,0,1,0,0,0,0,0,1,1,5,4,No Asignada
13DPR1461R1,MIXQUIAHUALA DE JUAREZ,13DPR1461R,CONSTITUCION DE 1917,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,5,0,0,0,0,0,0,5,0,0,0,0,0,0,No Asignada
13DPR1481E2,TLANALAPA,13DPR1481E,PLAN DE AYALA,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,USAER 15
13DPR1500C2,ACATLAN,13DPR1500C,GRAL. FELIPE ANGELES,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,2,0,0,0,0,0,1,0,0,1,0,0,0,0,No Asignada
13DPR1504Z1,ACTOPAN,13DPR1504Z,IGNACIO LOPEZ RAYON,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,0,0,1,0,0,USAER 11
13DPR1505Y1,ACTOPAN,13DPR1505Y,EL PORVENIR,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,0,0,0,1,0,No Asignada
13DPR1510J1,ACTOPAN,13DPR1510J,ADOLFO ESPINOSA A.,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,1,0,0,0,0,No Asignada
13DPR1518B1,ATITALAQUIA,13DPR1518B,MIGUEL HIDALGO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,0,1,0,0,0,No Asignada
13DPR1520Q1,ATITALAQUIA,13DPR1520Q,FRANCISCO I. MADERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,4,0,1,0,0,0,1,2,0,0,0,0,0,0,No Asignada
13DPR1521P1,ATITALAQUIA,13DPR1521P,RICARDO FLORES MAGON,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPR1640C1,TLANCHINOL,13DPR1640C,INDEPENDENCIA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPR1654F1,APAN,13DPR1654F,BELISARIO DOMINGUEZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,6,0,0,0,0,0,0,1,0,0,0,0,3,2,USAER 34
13DPR1657C2,PACHUCA DE SOTO,13DPR1657C,FUENTES Y BRAVO,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,14,0,0,0,0,0,0,7,0,0,0,0,5,2,USAER 38
13DPR1659A2,TEPEAPULCO,13DPR1659A,FRAY PEDRO DE GANTE,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,12,0,0,0,0,0,0,4,0,4,0,2,0,2,USAER 15
13DPR1661P1,ACTOPAN,13DPR1661P,CENTRO ESCOLAR 1940,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,14,0,0,0,2,0,0,9,0,3,0,0,0,0,USAER 11
13DPR1665L1,SAN SALVADOR,13DPR1665L,20 DE NOVIEMBRE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,4,0,0,0,0,0,0,0,0,0,0,1,0,3,No Asignada
13DPR1778O1,PROGRESO DE OBREGON,13DPR1778O,LAZARO CARDENAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,3,0,0,0,0,0,0,2,0,0,0,1,0,0,USAER 32
13DPR1779N1,APAN,13DPR1779N,JUSTO SIERRA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,9,0,1,0,0,0,0,0,0,0,0,0,7,1,USAER 34
13DPR1783Z1,ACTOPAN,13DPR1783Z,GRAL. FELIPE ANGELES,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No Asignada
13DPR1785Y1,ATOTONILCO EL GRANDE,13DPR1785Y,LIC. ISAAC PIĂ‘A PEREZ,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,11,0,0,0,0,0,0,0,0,1,1,1,0,8,USAER 5
13DPR1794F1,IXMIQUILPAN,13DPR1794F,JUAN DE LA BARRERA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,10,0,0,0,0,0,0,1,0,1,0,1,7,0,USAER 30
13DPR1795E1,TLAHUELILPAN,13DPR1795E,FORD 72,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,35,0,0,1,0,0,0,5,10,0,0,16,0,3,USAER 51
13DPR1798B1,PACHUCA DE SOTO,13DPR1798B,PLAN DE GUADALUPE,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,3,0,1,0,0,0,0,0,0,1,0,1,0,0,No Asignada
13DPR1801Z1,MOLANGO DE ESCAMILLA,13DPR1801Z,PLAN DE SAN LUIS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,2,0,0,0,0,0,0,0,0,0,0,0,0,2,No Asignada
13DPR1803X2,TULA DE ALLENDE,13DPR1803X,VENUSTIANO CARRANZA,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,14,0,0,0,0,0,0,3,0,0,0,0,0,11,USAER 17
13DPR1804W1,ACAXOCHITLAN,13DPR1804W,LAZARO CARDENAS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,2,0,1,0,0,0,0,1,0,0,0,0,0,0,No Asignada
13DPR1806U1,TIZAYUCA,13DPR1806U,REYNALDO GOMEZ ALDANA,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,3,0,0,0,0,0,0,2,0,0,0,1,0,0,USAER 31
13DPR1807T2,EMILIANO ZAPATA,13DPR1807T,MIGUEL HIDALGO,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,10,0,0,0,0,0,1,2,0,0,0,2,4,1,USAER 15
13DPR1810G1,AGUA BLANCA DE ITURBIDE,13DPR1810G,JOSE MA. MORELOS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,0,0,0,1,0,No Asignada
13DPR1811F1,CUAUTEPEC DE HINOJOSA,13DPR1811F,FELIPE ANGELES,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,15,0,0,0,0,0,0,1,0,0,0,1,6,7,USAER 21
13DPR1829E1,TULA DE ALLENDE,13DPR1829E,CUAUHTEMOC,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,2,0,2,0,0,0,0,0,0,0,0,0,0,0,No Asignada
13DPR1855C2,PACHUCA DE SOTO,13DPR1855C,PROFR. JOSE MA. LICONA A.,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,13,0,0,0,0,0,0,3,0,0,0,2,6,2,USAER 38
13DPR1861N1,ACAXOCHITLAN,13DPR1861N,LIC. ADOLFO LOPEZ MATEOS,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,7,0,2,0,0,0,0,0,0,0,0,5,0,0,No Asignada
13DPR1866I2,ACTOPAN,13DPR1866I,FLORES MAGON,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,10,0,0,0,0,0,0,7,0,0,0,0,3,0,USAER 22
13DPR1868G1,PACHUCA DE SOTO,13DPR1868G,VICENTE GUERRERO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,12,0,0,0,0,0,0,1,0,3,0,0,1,7,USAER 1
13DPR1869F2,SAN AGUSTIN TLAXIACA,13DPR1869F,GRAL. LAZARO CARDENAS,2,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,5,0,0,0,0,0,1,1,0,1,1,0,0,1,No Asignada
13DPR1870V1,SINGUILUCAN,13DPR1870V,MELCHOR OCAMPO,1,I2023,EDUCACION BASICA,PRIMARIA,PRIMARIA GENERAL,3,General,Federal Transferido,HOMBRES,1,0,0,0,0,0,0,0,0,0,0,1,0,0,No Asignada
